港澳台,#genre#
荒岛惊魂2005（美国恐怖片）,https://vip1.lz-cdn1.com/20230801/21578_a1221aeb/index.m3u8
潜伏5：红门（加拿大恐怖片）,https://vip1.lz-cdn1.com/20230801/21577_9b847374/index.m3u8
爱上你杀了你（美国恐怖片）,https://vip1.lz-cdn1.com/20230801/21570_61d7260b/index.m3u8
蜜月屠刀（意大利 / 西班牙怖片）,https://vip1.lz-cdn1.com/20230801/21562_6cf3ff88/index.m3u8
同情恶魔（美国恐怖片）,https://vip.lz-cdn12.com/20230731/8962_489ff911/index.m3u8
亲属关系（英国恐怖片）,https://vip1.lz-cdn1.com/20230731/21538_18bc404c/index.m3u8
悬案密码4：64号病历（丹麦/德国恐怖片）,https://vip1.lz-cdn1.com/20230730/21531_c49c5c81/index.m3u8
夜幕救援（印度恐怖片）,https://vip.lz-cdn12.com/20230726/8880_1b2b6c97/index.m3u8
催魂黑胶（墨西哥 / 瑞典恐怖片）,https://vip.lz-cdn12.com/20230726/8879_be16e3f7/index.m3u8
死亡之地（美国恐怖片）,https://vip1.lz-cdn1.com/20230729/21514_b50570c3/index.m3u8
恶魔们2023（韩国恐怖片）,https://vip1.lz-cdn1.com/20230729/21502_c6daab96/index.m3u8
13次驱魔（西班牙恐怖片）,https://vip1.lz-cdn1.com/20230728/21464_bf032de3/index.m3u8
换命天堂（德国恐怖片）,https://vip1.lz-cdn1.com/20230727/21462_2a3c8196/index.m3u8
咒怨：白老妇（日本恐怖片）,https://vip.lz-cdn16.com/20230725/32578_0708cd61/index.m3u8
僵尸2013【粤语】（香港恐怖片）,https://vip.lz-cdn16.com/20230726/32622_3d7f4974/index.m3u8
僵尸2013【国语】（香港恐怖片）,https://vip.lz-cdn16.com/20230726/32621_2bd0fafa/index.m3u8
寂静岭原声（加拿大恐怖片）,https://vip.lz-cdn16.com/20230726/32620_7d80a3e5/index.m3u8
行尸之惧：462航班（美国恐怖片）,https://vip.lz-cdn16.com/20230723/32503_4e3d35f3/index.m3u8
吸血鬼在塞尔维亚（英国恐怖片）,https://vip1.lz-cdn1.com/20230726/21442_cbdc6eaf/index.m3u8
黎明将逝（美国恐怖片）,https://vip1.lz-cdn1.com/20230726/21440_12527be8/index.m3u8
保姆惊魂夜（西班牙恐怖片）,https://vip1.lz-cdn1.com/20230725/21418_ddc0ddad/index.m3u8
胎儿驱魔（美国恐怖片）,https://vip1.lz-cdn1.com/20230725/21415_d9cc407f/index.m3u8
美狄亚的诅咒2023（俄罗斯恐怖片）,https://vip1.lz-cdn1.com/20230724/21405_68fcfd4e/index.m3u8
恐怖大妈（日本恐怖片）,https://vip1.lz-cdn1.com/20230724/21392_134364c7/index.m3u8
窥镜（美国恐怖片）,https://vip1.lz-cdn1.com/20230724/21390_73961e14/index.m3u8
玛拉2018（英国恐怖片）,https://vip1.lz-cdn1.com/20230723/21363_c2b4d0fe/index.m3u8
奇奇妙妙（韩国恐怖片）,https://vip.lz-cdn12.com/20230721/8867_5ad37b16/index.m3u8
镜世界（大陆恐怖片）,https://vip.lz-cdn12.com/20230719/8862_0bba7d7a/index.m3u8
流沙2023（哥伦比亚恐怖片）,https://vip1.lz-cdn1.com/20230720/21333_128d1f56/index.m3u8
狂蟒惊魂（大陆恐怖片）,https://vip.lz-cdn3.com/20230719/20364_811c8b16/index.m3u8
木偶惊魂2023（大陆恐怖片）,https://hd.lz-cdn18.com/20230719/4096_e7c33697/index.m3u8
童邪（墨西哥恐怖片）,https://vip.lz-cdn3.com/20230717/20326_102ce2d4/index.m3u8
一百英尺（美国恐怖片）,https://vip.lz-cdn16.com/20230712/31627_7dc92cfc/index.m3u8
失魂记忆（美国恐怖片）,https://vip.lz-cdn16.com/20230712/31626_bf51d5d4/index.m3u8
暗夜鬼叫声（美国恐怖片）,https://vip.lz-cdn16.com/20230712/31625_487306fd/index.m3u8
颤栗汪洋3（澳大利亚恐怖片）,https://vip.lz-cdn3.com/20230716/20282_c8df7b02/index.m3u8
圣餐娃娃的诅咒（西班牙恐怖片）,https://vip.lz-cdn3.com/20230715/20277_cc1174b4/index.m3u8
恶魔印记（墨西哥恐怖片）,https://vip.lz-cdn3.com/20230715/20260_fad05d87/index.m3u8
我制服了魔鬼（美国恐怖片）,https://vip.lz-cdn3.com/20230714/20241_0355cab8/index.m3u8
我们之一2017（美国恐怖片）,https://vip.lz-cdn3.com/20230714/20238_9f999e00/index.m3u8
祭屋出租（泰国恐怖片）,https://vip.lz-cdn3.com/20230713/20232_88f8a1e6/index.m3u8
天灵灵地灵灵【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230712/20209_b150678a/index.m3u8
神台猫【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230712/20207_83af64f1/index.m3u8
邪1980【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230711/20167_b9f1cbaa/index.m3u8
新加坡司令（美国恐怖片）,https://vip.lz-cdn17.com/20230708/22715_be9178c4/index.m3u8
嗜血狂徒（美国恐怖片）,https://vip.lz-cdn17.com/20230708/22712_26ccaab8/index.m3u8
狂暴活尸夜（英国恐怖片）,https://vip.lz-cdn17.com/20230708/22711_b2d628b3/index.m3u8
僵尸之夜2004（德国恐怖片）,https://vip.lz-cdn17.com/20230708/22710_b56f4a80/index.m3u8
细骨小屋（英国恐怖片）,https://vip.lz-cdn3.com/20230709/20143_78e22f93/index.m3u8
故事游戏（美国恐怖片）,https://vip1.lz-cdn1.com/20230709/21172_6f076f81/index.m3u8
撞邪先生【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230709/20139_f99cdd46/index.m3u8
衰鬼抓狂-惊魂今晚夜【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230709/20130_3b562a3f/index.m3u8
尸妖【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20230709/20128_80b10bdc/index.m3u8
撞邪31号（大陆恐怖片）,https://vip.lz-cdn3.com/20230708/20111_dbaa5cdb/index.m3u8
校花诡异事件（大陆恐怖片）,https://vip.lz-cdn3.com/20230707/20079_14a2a0d9/index.m3u8
魔镜2015（大陆恐怖片）,https://vip.lz-cdn3.com/20230706/20064_d210b194/index.m3u8
大漠之战（大陆恐怖片）,https://vip.lz-cdn3.com/20230705/20037_e2f688af/index.m3u8
圣堂风云2000（美国恐怖片）,https://vip.lz-cdn3.com/20230704/20022_a274ae13/index.m3u8
失踪之谜1986（美国恐怖片）,https://vip.lzcdn2.com/20230703/26207_32340447/index.m3u8
敦威治恐怖事件（美国恐怖片）,https://vip.lz-cdn16.com/20230630/29744_aee55e3e/index.m3u8
白车惊魂（美国恐怖片）,https://vip.lz-cdn16.com/20230630/29743_90843061/index.m3u8
鬼眼1974【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230701/19971_724ad6bf/index.m3u8
鸦魔（台湾恐怖片）,https://vip.lz-cdn3.com/20230630/19962_19f9f354/index.m3u8
睡枕派对大屠杀（美国恐怖片）,https://vip.lz-cdn3.com/20230630/19958_c21c2f91/index.m3u8
灵魂刺杀令2023（美国恐怖片）,https://vip1.lz-cdn1.com/20230628/21155_b006a949/index.m3u8
碰撞2022（美国恐怖片）,https://vip1.lz-cdn1.com/20230628/21154_a9abb5c3/index.m3u8
魔鬼泰坦尼克（美国恐怖片）,https://vip1.lz-cdn1.com/20230628/21153_144d5ed3/index.m3u8
僵尸岛2022（越南恐怖片）,https://vip.lz-cdn3.com/20230629/19939_eaab21b6/index.m3u8
荒野狂兽（美国恐怖片）,https://vip.lz-cdn3.com/20230629/19937_073b35db/index.m3u8
血之轨迹（瑞典 / 美国恐怖片）,https://vip.lz-cdn16.com/20230628/29630_051002d6/index.m3u8
末日庇护（美国恐怖片）,https://vip.lz-cdn16.com/20230628/29620_16520527/index.m3u8
南茅北马（大陆恐怖片）,https://vip.lz-cdn3.com/20230628/19923_9befcc92/index.m3u8
兔子快跑（澳大利亚恐怖片）,https://vip.lz-cdn3.com/20230628/19914_9cdca7dc/index.m3u8
地狱游乐园（美国恐怖片）,https://vip.lz-cdn3.com/20230628/19906_d4a638a9/index.m3u8
假死寻凶（美国恐怖片）,https://vip1.lz-cdn1.com/20230626/21143_1e40b7fb/index.m3u8
新教（日本恐怖片）,https://vip.lz-cdn3.com/20230628/19899_b3017251/index.m3u8
胆破心惊（美国恐怖片）,https://vip.lz-cdn3.com/20230627/19894_a1f463a8/index.m3u8
头颅游戏（美国恐怖片）,https://vip.lz-cdn3.com/20230625/19857_ac19d1d2/index.m3u8
司汤达综合症（意大利恐怖片）,https://vip.lz-cdn3.com/20230625/19855_8a06fe8e/index.m3u8
暴怒（法国恐怖片）,https://vip1.lz-cdn1.com/20230621/21136_46ecd864/index.m3u8
红眼航班（美国恐怖片）,https://vip.lz-cdn3.com/20230625/19836_d6b9bcaf/index.m3u8
维多利亚一号【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20230624/19815_34a84e14/index.m3u8
地狱来的战尸（美国恐怖片）,https://vip.lz-cdn3.com/20230623/19794_f212857c/index.m3u8
薰衣草2016（加拿大恐怖片）,https://vip.lz-cdn3.com/20230623/19787_7fe80e75/index.m3u8
血忌（马来西亚恐怖片）,https://vip.lz-cdn3.com/20230623/19784_db11d60c/index.m3u8
新娘2017（俄罗斯恐怖片）,https://vip.lz-cdn3.com/20230623/19783_3a17a3d5/index.m3u8
诅咒游戏（印度恐怖片）,https://vip.lz-cdn3.com/20230622/19763_f78e52b0/index.m3u8
美杜莎毒液（英国恐怖片）,https://vip.lz-cdn3.com/20230620/19728_7f32f594/index.m3u8
马斯特马（法国恐怖片）,https://vip1.lz-cdn1.com/20230619/21125_f930d39e/index.m3u8
一勺糖（美国恐怖片）,https://vip1.lz-cdn1.com/20230619/21124_ec6b4100/index.m3u8
玉米地的小孩2023（美国恐怖片）,https://vip1.lz-cdn1.com/20230619/21123_74fea70f/index.m3u8
黑井（印度恐怖片）,https://vip.lz-cdn3.com/20230619/19701_d5d8a8c7/index.m3u8
恐怖幽灵（新西兰 / 美国恐怖片）,https://vip1.lz-cdn1.com/20220417/2360_687634f7/index.m3u8
捉鬼有限公司【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15602_2777bde3/index.m3u8
捉鬼有限公司【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15599_57ff6b50/index.m3u8
风流冤鬼【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15578_f8b9a4a6/index.m3u8
风流冤鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230612/15579_80dce6cd/index.m3u8
Z-108弃城（台湾恐怖片）,https://vip.lz-cdn17.com/20230612/15573_05723da3/index.m3u8
真心话大冒险2012（英国恐怖片）,https://vip.lz-cdn3.com/20230614/19567_1416bd3e/index.m3u8
奶奶2016（泰国恐怖片）,https://vip1.lz-cdn1.com/20230613/21105_e4b33020/index.m3u8
魔鬼牙医（美国恐怖片）,https://vip.lz-cdn3.com/20230613/19539_0c7077b9/index.m3u8
僵尸之路（美国恐怖片）,https://vip.lz-cdn3.com/20230612/19534_23abbf07/index.m3u8
瘦到死（美国恐怖片）,https://vip.lz-cdn3.com/20230612/19524_d826a211/index.m3u8
洗礼1996（日本恐怖片）,https://vip.lz-cdn3.com/20230612/19518_d64b8d56/index.m3u8
恶灵坎蒂莎（法国恐怖片）,https://vip.lz-cdn3.com/20230612/19510_5944a9fa/index.m3u8
切莫回复（美国恐怖片）,https://vip1.lz-cdn1.com/20230610/21098_e1ec19f3/index.m3u8
敲2022（恐怖片）,https://vip.lz-cdn3.com/20230611/19500_78ba2f04/index.m3u8
魔鬼特区（美国恐怖片）,https://vip.lz-cdn3.com/20230611/19485_abbda15f/index.m3u8
吸血惊情（美国恐怖片）,https://vip.lz-cdn3.com/20230610/19474_fda52436/index.m3u8
玉米地的孩子3（美国恐怖片）,https://vip.lz-cdn3.com/20230610/19472_38edd899/index.m3u8
幽冥时代（美国恐怖片）,https://vip.lz-cdn3.com/20230609/19457_d1920cbd/index.m3u8
魔童村1995（美国恐怖片）,https://vip.lz-cdn3.com/20230609/19434_8f8cd107/index.m3u8
噩梦娃娃屋（法国恐怖片）,https://vip.lz-cdn3.com/20230609/19431_7f25cd1a/index.m3u8
疑传厄运（美国恐怖片）,https://vip.lz-cdn3.com/20230608/19421_ec1d831e/index.m3u8
公民X（美国恐怖片）,https://vip.lz-cdn3.com/20230608/19412_5fd9986b/index.m3u8
魔翼杀手（美国恐怖片）,https://vip.lz-cdn3.com/20230607/19391_40dba229/index.m3u8
新你所不知道的世界（日本恐怖片）,https://vip1.lz-cdn1.com/20220512/5238_ae0a7bf2/index.m3u8
心脏有鬼（美国恐怖片）,https://vip.lz-cdn3.com/20230607/19385_072294ba/index.m3u8
哥斯拉决战太空哥斯拉（日本恐怖片）,https://vip.lz-cdn3.com/20230606/19362_f595de97/index.m3u8
夺命网红（美国恐怖片）,https://hd.lz-cdn18.com/20230606/3146_00adb841/index.m3u8
三七日（韩国恐怖片）,https://vip1.lz-cdn1.com/20230605/21080_9015876f/index.m3u8
魔力，魔力（ 智利 / 美国恐怖片）,https://vip.lz-cdn3.com/20230604/19305_528d573a/index.m3u8
荒岛余生2023（美国恐怖片）,https://vip1.lz-cdn1.com/20230604/21072_964164c1/index.m3u8
马鲁姆（美国恐怖片）,https://hd.lz-cdn18.com/20230604/3111_1c06ab52/index.m3u8
亚种3：嗜血（美国恐怖片）,https://vip.lz-cdn3.com/20230603/19267_a4f9a1e7/index.m3u8
浪里白条异样情（美国恐怖片）,https://vip.lz-cdn3.com/20230602/19249_d7388a52/index.m3u8
超能特警（加拿大恐怖片）,https://vip.lz-cdn3.com/20230601/19210_3f7fc1d1/index.m3u8
暗水深处（俄罗斯恐怖片）,https://vip.lz-cdn3.com/20230531/19174_714a4eeb/index.m3u8
疯狂大劫案（印度恐怖片）,https://vip1.lz-cdn7.com/20230318/15006_3ed607e0/index.m3u8
看夜更1994（丹麦恐怖片）,https://vip.lz-cdn3.com/20230530/19165_5b56b1b9/index.m3u8
失物招领2022（西班牙恐怖片）,https://vip1.lz-cdn1.com/20230528/21058_7eb059ed/index.m3u8
外星追缉令（美国恐怖片）,https://vip.lz-cdn3.com/20230529/19143_f26d7931/index.m3u8
韩塞尔与葛雷特（韩国恐怖片）,https://vip.lz-cdn16.com/20230528/22510_e22b85e1/index.m3u8
恐惧医院（美国恐怖片）,https://vip.lz-cdn12.com/20230529/7658_a7ff9b4f/index.m3u8
孪生吸血鬼（法国恐怖片）,https://vip.lz-cdn3.com/20230528/19130_c71f9f32/index.m3u8
死亡真面目（美国恐怖片）,https://vip.lz-cdn16.com/20230527/22500_1217d472/index.m3u8
父仇之花（印度恐怖片）,https://vip1.lz-cdn1.com/20230527/21050_b965e8d1/index.m3u8
致命来电（美国恐怖片）,https://vip.lz-cdn3.com/20230527/19100_ee834b34/index.m3u8
榕树头讲鬼（香港恐怖片）,https://vip.lz-cdn3.com/20230525/19042_8c141e61/index.m3u8
僵尸之地（美国恐怖片）,https://vip.lz-cdn16.com/20230522/21316_1cf67643/index.m3u8
魂飞魄不散（美国恐怖片）,https://vip1.lz-cdn7.com/20230523/16140_a14dd6da/index.m3u8
奇怪的夜晚（美国恐怖片）,https://vip.lz-cdn16.com/20230515/21058_6c12ceb6/index.m3u8
恶灵弑室（美国恐怖片）,https://vip1.lz-cdn7.com/20230521/16109_d194acf1/index.m3u8
阿博恶魔（美国恐怖片）,https://vip1.lz-cdn7.com/20230521/16102_1a32e146/index.m3u8
痴迷2022（俄罗斯恐怖片）,https://vip1.lz-cdn1.com/20230518/21025_c9e9f3f3/index.m3u8
所见所闻（美国恐怖片）,https://vip1.lz-cdn7.com/20230519/16077_c78ba5b0/index.m3u8
惊变28周（英国恐怖片）,https://vip1.lz-cdn7.com/20230519/16074_c6b8120d/index.m3u8
小鬼入侵（英国恐怖片）,https://vip1.lz-cdn1.com/20230517/21018_6ec4273c/index.m3u8
恶魔阴谋（捷克恐怖片）,https://vip1.lz-cdn1.com/20230517/21014_edd26180/index.m3u8
猛鬼三宝【粤语】（香港恐怖片）,https://vip1.lz-cdn1.com/20230516/21004_2382e6d9/index.m3u8
亡夫与租客（法国恐怖片）,https://vip1.lz-cdn1.com/20230514/20999_848cd1cd/index.m3u8
勾魂降头【国语】（香港恐怖片）,https://vip1.lz-cdn7.com/20230514/15973_371cb194/index.m3u8
亡儿（越南恐怖片）,https://vip.lz-cdn3.com/20230513/18937_ce137cc6/index.m3u8
美杜莎2021（巴西恐怖片）,https://vip1.lz-cdn7.com/20230512/15947_9e49a1fc/index.m3u8
绝命赌局2013（美国恐怖片）,https://vip1.lz-cdn7.com/20230512/15945_3f463f49/index.m3u8
黑夜怪谈1961【国语】（香港恐怖片）,https://vip1.lz-cdn7.com/20230512/15938_ce853089/index.m3u8
蚁王杀机（美国恐怖片）,https://vip.lz-cdn17.com/20230511/11808_728e69c0/index.m3u8
地穴恶魔（澳大利亚恐怖片）,https://vip1.lz-cdn7.com/20230511/15917_d8d53daf/index.m3u8
夺命水箱（新西兰恐怖片）,https://vip1.lz-cdn7.com/20230511/15916_b080f544/index.m3u8
从暗处来（美国恐怖片）,https://vip1.lz-cdn7.com/20230511/15914_f81fd464/index.m3u8
无需害怕（美国恐怖片）,https://vip1.lz-cdn7.com/20230511/15910_4e9b6801/index.m3u8
闻所未闻2023（美国恐怖片）,https://vip1.lz-cdn7.com/20230511/15909_a5b0f666/index.m3u8
家教噩梦（美国恐怖片）,https://vip1.lz-cdn7.com/20230511/15905_58379691/index.m3u8
孵梦（冰岛恐怖片）,https://vip1.lz-cdn7.com/20230511/15903_b2c0c308/index.m3u8
幻听2022（巴西恐怖片）,https://vip.lz-cdn3.com/20230511/18910_be8082e2/index.m3u8
红木大屠杀：歼灭（美国恐怖片）,https://vip.lz-cdn3.com/20230510/18898_dc5c3268/index.m3u8
夜夜破胆（法国恐怖片）,https://vip.lz-cdn3.com/20230510/18893_7b49bfa4/index.m3u8
绝命小魔星（美国恐怖片）,https://vip.lz-cdn3.com/20230510/18883_0e023bbe/index.m3u8
尸袋1993（美国恐怖片）,https://vip.lz-cdn3.com/20230509/18858_207fa939/index.m3u8
亚种2：血石（美国恐怖片）,https://vip.lz-cdn3.com/20230508/18844_d3ab3665/index.m3u8
夜半鬼敲门4：致命的家（美国恐怖片）,https://vip.lz-cdn3.com/20230508/18841_89ecbfa2/index.m3u8
恶魔玩具（美国恐怖片）,https://vip.lz-cdn3.com/20230508/18831_fefe5933/index.m3u8
夺命凶灵3午夜魔瞳（加拿大恐怖片）,https://vip.lz-cdn3.com/20230508/18830_98816a6c/index.m3u8
死灵的陷阱2（日本恐怖片）,https://vip.lz-cdn3.com/20230507/18817_96f282a1/index.m3u8
尘土恶魔1992（南非 / 英国恐怖片）,https://vip1.lz-cdn7.com/20230507/15875_e32ed463/index.m3u8
危情羔羊1992（美国恐怖片）,https://vip1.lz-cdn7.com/20230506/15861_36b7efe5/index.m3u8
炎月1997（德国恐怖片）,https://vip1.lz-cdn7.com/20230506/15851_5e34a7a7/index.m3u8
心怀恶意（美国恐怖片）,https://vip.lz-cdn17.com/20230504/10727_e63288d6/index.m3u8
热血青年【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230504/10723_ee97614d/index.m3u8
热血青年【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230504/10719_f51cf293/index.m3u8
天魔4：天魔苏醒（加拿大恐怖片）,https://vip1.lz-cdn7.com/20230505/15829_3774e876/index.m3u8
灵异杀星（美国恐怖片）,https://vip1.lz-cdn7.com/20230504/15809_603d6003/index.m3u8
诅咒3：血祭（英国恐怖片）,https://vip1.lz-cdn7.com/20230504/15792_425e4031/index.m3u8
黑岩（美国恐怖片）,https://vip1.lz-cdn7.com/20230504/15786_56c2c275/index.m3u8
冷溪营地（美国恐怖片）,https://vip1.lz-cdn7.com/20230503/15775_0559d321/index.m3u8
床下魔怪（美国恐怖片）,https://vip1.lz-cdn7.com/20230503/15771_c625ebe9/index.m3u8
阴阳路20：降头【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10609_8746d0d6/index.m3u8
阴阳路20：降头【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10611_0198819c/index.m3u8
阴阳路19：我对眼见到嘢【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10610_2019b813/index.m3u8
阴阳路19：我对眼见到嘢【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10606_3d696f82/index.m3u8
阴阳路18：鬼上身（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10608_56160946/index.m3u8
阴阳路18：鬼上身（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10607_6057a9bc/index.m3u8
阴阳路17：监房有鬼【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10604_5210ede7/index.m3u8
阴阳路17：监房有鬼【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10605_643136cc/index.m3u8
阴阳路16：回到武侠时代【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10603_40387a35/index.m3u8
阴阳路16：回到武侠时代【国语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10600_84e3c144/index.m3u8
阴阳路15：客似魂来【粤语】（香港恐怖片）,https://vip.lz-cdn17.com/20230502/10601_1346e651/index.m3u8
